LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT,TOTAL_BILL,TOTAL_PAID,PAY_RATIO,AVG_DELAY
170000,Male,Graduate School,Married,39,2,2,2,2,4,3,74298,80073,81959,89991,88018,86299,7000,3800,10000,0,0,3100,1,500638,23900,0.047739085,2.5
90000,Female,University,Single,35,-1,-1,-1,-2,-2,-2,2667,2667,0,0,0,0,2667,0,0,0,0,0,0,5334,2667,0.5,0
180000,Female,High School,Single,42,0,0,0,0,0,0,67414,61256,66668,83568,90418,88898,10000,10000,17500,7000,25000,33600,0,458222,103100,0.225000109,0
350000,Female,Graduate School,Married,52,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,14400,0,0,5.333333333
270000,Male,University,Single,35,0,0,0,-1,-1,-1,225400,220202,215056,10506,10224,9233,9000,9348,10600,10300,9300,1000,0,690621,49548,0.071744126,0
200000,Female,Graduate School,Single,29,0,0,-1,0,0,-2,65935,25574,28727,19164,0,0,1011,31209,383,0,0,0,1,139400,32603,0.233880918,0
20000,Female,Graduate School,Single,22,0,0,0,0,0,0,15829,15299,16262,16749,13764,18732,1600,1550,1000,1000,5283,0,0,96635,10433,0.107962953,0
100000,Male,University,Single,30,0,0,0,0,0,0,44953,46922,48677,49496,51010,32630,3000,3000,2000,2000,2000,2000,0,273688,14000,0.051153138,0
290000,Male,Graduate School,Married,46,0,0,0,0,0,0,194301,199451,198684,87700,88621,53243,10744,6000,1573,1629,3129,105423,0,822000,128498,0.156323601,0
70000,Male,High School,Single,28,1,2,0,0,0,0,68970,67308,68582,68361,68060,68223,0,3005,2546,2602,2430,2659,0,409504,13242,0.03233668,0.5
230000,Male,Graduate School,Single,26,-2,-2,-2,-2,-2,-2,416,371,416,416,566,416,371,461,416,566,416,0,0,2601,2230,0.857362553,0
180000,Female,Graduate School,Single,28,-1,-1,-1,-1,-1,0,950,4369,9673,2861,12338,9124,4369,9673,3260,13959,3000,18396,0,39315,52657,1.339361567,0
210000,Male,Graduate School,Single,33,-1,-1,-1,-1,-1,-1,291,291,291,291,441,291,291,291,291,441,291,291,0,1896,1896,1,0
50000,Male,Graduate School,Single,24,2,2,0,0,0,0,49946,48808,45469,20228,18900,19066,0,2079,693,1080,700,1004,0,202417,5556,0.027448287,0.666666667
150000,Male,Graduate School,Single,37,0,0,0,0,0,0,45000,44386,46505,49103,51698,52549,3000,2500,3000,3000,1546,2000,0,289241,15046,0.052018905,0
380000,Male,University,Married,50,0,0,0,0,0,0,385662,294826,220022,154283,35270,332270,12020,9009,6109,3000,332000,12000,1,1422333,374138,0.263045292,0
50000,Male,University,Married,44,0,0,0,0,0,0,45335,46027,30286,26275,26823,27371,1524,1427,941,972,992,1000,0,202117,6856,0.033920947,0
150000,Female,High School,Married,43,-1,-1,2,0,-1,-1,264,948,632,316,316,1414,1000,0,0,316,1414,0,1,3890,2730,0.701799486,0.333333333
220000,Male,University,Single,29,0,0,0,0,0,0,122286,122839,123035,114385,115903,118528,5008,5007,6007,5000,4700,5503,0,716976,31225,0.04355097,0
80000,Female,Unknown,Single,27,0,0,0,0,0,0,45268,47140,47411,48443,49478,43264,2600,1800,1700,1700,1700,1300,0,281004,10800,0.038433617,0
220000,Female,University,Married,32,0,0,0,0,0,0,194961,197536,203251,208355,213015,217475,7200,9000,10000,8000,8010,8500,0,1234593,50710,0.041074265,0
70000,Female,University,Single,34,1,2,2,2,0,0,24208,25015,27189,26456,28361,31873,1500,2900,0,2500,4000,0,0,163102,10900,0.066829346,1.166666667
120000,Male,University,Single,37,-1,2,0,0,0,2,16241,16680,17695,17901,19608,19143,1000,1600,800,2000,0,1600,1,107268,7000,0.065257113,0.666666667
180000,Female,University,Single,32,0,0,0,0,0,0,20730,17107,35884,31057,29052,25933,1582,30000,1000,1000,1000,1000,0,159763,35582,0.2227174,0
50000,Female,High School,Married,57,0,0,0,0,0,0,49017,50690,47487,48319,48449,49656,2500,2000,2000,1746,2000,1800,0,293618,12046,0.041026095,0
10000,Female,University,Others,46,1,2,0,0,0,0,9532,9236,10047,8775,8984,7628,0,1006,1390,1000,1000,2000,0,54202,6396,0.118003026,0.5
370000,Female,Graduate School,Married,53,-1,-1,-1,-1,-1,0,21160,8153,12094,30751,30131,9630,8162,12294,30751,30131,0,0,0,111919,81338,0.726757744,0
20000,Female,Graduate School,Single,26,-1,0,-1,-1,-1,-1,10658,9288,390,390,390,0,1072,390,390,390,0,780,0,21116,3022,0.143114226,0
150000,Male,University,Married,34,0,0,0,0,0,0,132214,135140,135263,137540,144786,146379,4414,4700,4306,10006,4822,4112,0,831322,32360,0.038925952,0
20000,Male,Graduate School,Single,26,-1,-1,-1,-1,-1,-1,416,416,416,416,416,982,416,416,416,416,982,0,1,3062,2646,0.864141084,0
480000,Female,University,Married,54,-2,-2,-2,-2,-2,-2,17189,6013,1717,1385,0,0,6026,1717,1390,0,0,2300,0,26304,11433,0.434648723,0
50000,Male,High School,Single,26,0,0,0,0,2,0,25060,26649,28202,30727,30098,32580,2000,2000,3000,0,3000,3000,0,173316,13000,0.075007501,0.333333333
170000,Male,University,Single,31,0,0,0,0,0,0,24581,25611,26631,27383,27801,31337,1728,1748,1500,1011,4000,0,0,163344,9987,0.061140905,0
400000,Female,University,Single,30,-2,-2,-2,-2,-2,-2,-200,-200,-200,746,3956,2500,0,0,946,3956,2500,0,0,6602,7402,1.121175401,0
200000,Female,Graduate School,Single,31,0,0,0,0,0,0,38635,41031,45929,48661,49723,50896,3031,5929,3500,2000,2000,11028,0,274875,27488,0.100001819,0
360000,Male,Graduate School,Single,34,1,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,59,0,150,209,1.393333333,0.166666667
140000,Female,Unknown,Single,36,0,0,0,0,0,0,91226,83650,80037,53055,102587,98251,4182,4000,4000,98000,4000,3500,0,508806,117682,0.231290512,0
260000,Male,High School,Married,34,-2,-2,-2,-2,-2,-2,12071,12497,1027,-103,-103,1047,2114,1027,103,0,1150,2503,0,26436,6897,0.260894235,0
440000,Female,University,Single,26,0,0,0,0,0,0,96190,90462,78267,71795,51812,25064,3513,3017,2037,2019,3010,3004,0,413590,16600,0.040136367,0
500000,Male,University,Married,43,0,0,0,0,0,0,12200,8140,10176,20719,15665,8074,1518,5019,15027,639,547,50274,0,74974,73024,0.973990984,0
230000,Female,University,Married,29,0,0,0,0,0,0,64982,44908,51535,24607,28279,48934,3000,11000,15000,13000,36000,3000,0,263245,81000,0.307698152,0
470000,Male,University,Married,41,-2,-2,-2,-2,-2,-1,13780,12242,32463,20621,13711,8294,12300,32520,34,68,8334,45684,0,101111,98940,0.978528548,0
20000,Female,High School,Married,48,1,2,2,3,2,2,14589,16743,17522,17055,10400,0,2700,1400,0,0,0,0,1,76309,4100,0.053728918,2
210000,Female,University,Single,24,0,0,0,0,0,0,108491,111046,110716,97168,94524,96777,5800,3700,3505,3400,3769,3229,0,618722,23403,0.037824742,0
20000,Female,Graduate School,Single,23,0,0,-2,-1,0,0,6733,0,0,19132,19533,20235,0,0,19132,709,1027,600,0,65633,21468,0.327091555,0
20000,Female,High School,Married,53,0,0,0,0,0,0,12197,13292,14362,14821,15143,15737,1600,1600,1000,710,1000,1000,0,85552,6910,0.08076959,0
200000,Female,University,Married,34,1,-1,-1,-1,-1,-1,-2,758,998,668,9815,36870,760,1000,670,9852,40063,1049,0,49107,53394,1.087299163,0.166666667
250000,Female,University,Single,36,0,-1,-1,0,0,0,6220,27217,6149,26202,6906,3855,27225,6159,25846,0,3855,3876,1,76549,66961,0.874746894,0
300000,Male,University,Single,41,0,0,0,-1,-1,2,34480,31159,18580,1400,6297,977,1472,1000,1410,6297,0,19480,0,92893,29659,0.319281324,0.333333333
320000,Female,Graduate School,Single,30,0,0,0,0,0,0,113801,90354,88467,79241,83530,90573,5017,4057,4014,8531,15005,5033,0,545966,41657,0.076299623,0
50000,Male,University,Single,29,1,2,2,2,0,0,37170,36297,39863,38924,39744,40533,0,4500,0,1600,1600,1600,0,232531,9300,0.039994667,1.166666667
200000,Female,University,Married,34,-2,-2,-2,-1,-1,-1,6626,2469,3760,4273,3015,5076,2476,3771,4285,3023,5088,6282,0,25219,24925,0.988342123,0
80000,Female,Graduate School,Single,29,0,0,0,0,0,0,16936,17963,18976,19660,20343,21003,1303,1316,1000,1000,1000,933,1,114881,6552,0.05703293,0
70000,Male,University,Married,37,-1,2,0,0,-1,-1,10323,6659,6740,3559,7086,6979,0,3559,189,7086,3370,0,1,41346,14204,0.343539883,0.333333333
60000,Male,High School,Single,36,3,2,0,0,0,0,56807,55339,55751,37851,34195,33499,0,2141,2000,2000,2000,2000,0,273442,10141,0.037086475,0.833333333
10000,Female,High School,Single,22,0,0,2,0,0,0,10012,9784,9473,8947,9135,8613,2452,7,308,320,328,1000,1,55964,4415,0.078890001,0.333333333
50000,Female,High School,Single,30,0,0,2,0,0,0,50332,51247,50073,26550,25842,25996,4210,0,1500,1090,2000,2000,0,230040,10800,0.046948357,0.333333333
140000,Male,University,Single,26,2,0,0,0,0,0,133572,135367,113272,115685,118171,120550,6169,4500,4287,4500,4500,9500,1,736617,33456,0.045418447,0.333333333
30000,Male,University,Single,25,0,0,0,0,0,0,7160,8185,9286,9483,9780,10068,1300,1400,500,600,600,600,0,53962,5000,0.092657796,0
190000,Male,University,Married,49,-1,-1,-1,-1,-1,0,435,435,635,2084,161110,149941,435,635,2084,161110,5800,4138,0,314640,174202,0.553654971,0
70000,Female,Graduate School,Single,23,-1,-1,-1,-1,-1,-1,853,3128,4719,100,1610,690,3128,4722,0,1610,0,10909,0,11100,20369,1.835045045,0
330000,Female,University,Married,28,-1,-1,-1,-1,-1,-1,390,0,780,150,320,780,0,780,150,320,1000,0,0,2420,2250,0.929752066,0
110000,Female,University,Single,24,0,0,0,2,0,0,6470,8610,15123,9761,9717,8046,2654,7230,0,463,393,151,0,57727,10891,0.188663883,0.333333333
270000,Male,High School,Married,47,0,0,0,0,0,0,165303,168837,172281,175705,179582,184650,6200,6254,6290,6710,8250,0,0,1046358,33704,0.032210773,0
160000,Male,University,Married,31,3,2,0,0,0,0,26295,27074,28314,29341,31690,33993,1500,2000,1500,3000,3000,1500,1,176707,12500,0.070738567,0.833333333
20000,Male,University,Single,24,3,2,0,0,-1,-1,18937,18350,18918,19323,13180,5200,0,1251,656,13180,5200,0,0,93908,20287,0.216030583,0.833333333
320000,Male,University,Single,32,0,0,0,0,0,0,21460,23412,25331,25741,26800,28817,3000,3000,1500,2000,3000,2000,0,151561,14500,0.09567105,0
430000,Male,Graduate School,Single,31,0,0,0,0,0,0,29860,39305,43020,45540,8342,8310,10000,5000,5540,8310,5640,2820,0,174377,37310,0.213961704,0
50000,Female,Graduate School,Married,37,2,0,0,0,-1,2,8014,7668,7081,5738,6461,4822,1200,1000,91,11283,0,1000,0,39784,14574,0.366328172,0.666666667
140000,Male,University,Married,48,-1,-1,2,0,0,-2,1600,5012,4739,4739,0,0,5012,0,0,0,0,2770,1,16090,7782,0.483654444,0.333333333
500000,Male,University,Married,49,-2,-2,-2,-2,-2,-2,4214,6378,4074,116446,9335,3312,6378,4074,116446,9335,3312,43664,0,143759,183209,1.274417602,0
80000,Male,High School,Married,45,0,0,0,0,0,0,26637,26437,26686,28372,28345,27279,1490,2000,2000,3000,5000,865,0,163756,14355,0.08766091,0
390000,Female,Graduate School,Married,34,1,-2,-1,-1,-2,-2,0,0,1266,0,0,0,0,1266,0,0,0,0,0,1266,1266,1,0.166666667
250000,Female,Graduate School,Married,43,-1,-1,-1,0,0,-1,17454,-50,45297,17371,11481,5922,24890,48394,0,5461,15000,6000,0,97475,99745,1.023288023,0
390000,Female,Graduate School,Single,31,-2,-2,-2,-2,-2,-2,6466,6266,12578,7650,48090,17013,6266,12581,7650,48090,28973,17271,0,98063,120831,1.232177274,0
100000,Female,Graduate School,Married,35,0,0,0,0,0,0,57612,58818,60841,61434,62743,66677,2134,3000,2200,2300,5000,3000,0,368125,17634,0.047902207,0
360000,Female,Graduate School,Married,42,0,0,0,0,0,0,179851,186961,201703,189455,194373,207022,10005,20117,15018,10027,20057,17000,0,1159365,92224,0.079546993,0
140000,Male,Graduate School,Single,36,1,-1,-1,0,0,-1,-5,1135,17227,12918,10898,823,1140,17227,0,365,840,4507,0,42996,24079,0.56002884,0.166666667
110000,Male,University,Married,51,0,0,0,0,0,0,45964,46922,48140,49339,50542,52689,2000,2000,2000,2000,3000,2000,0,293596,13000,0.044278532,0
170000,Male,High School,Married,48,2,-1,-1,0,-1,-1,316,316,632,316,466,316,316,632,0,466,316,0,0,2362,1730,0.732430144,0.333333333
170000,Male,University,Married,48,0,0,0,0,0,0,137823,137199,136331,123913,122657,122225,5396,5000,5000,5000,5000,4000,0,780148,29396,0.03768003,0
180000,Female,University,Single,25,0,0,0,0,2,2,4745,5765,6631,8386,8109,8820,1257,1123,1878,0,1000,0,0,42456,5258,0.123845864,0.666666667
140000,Male,University,Married,41,0,0,0,0,0,0,109326,111679,113921,114348,111382,112458,5600,5600,4500,4200,4500,4500,0,673114,28900,0.042934778,0
20000,Female,University,Married,49,0,0,-1,-1,0,0,13882,13342,808,18910,19306,19809,2018,404,19000,677,800,601,0,86057,23500,0.273074823,0
150000,Male,Graduate School,Single,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,Female,University,Single,28,0,0,0,0,0,0,48072,49518,49500,19600,20000,0,2518,1500,500,400,0,0,0,186690,4918,0.026343136,0
160000,Female,University,Married,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666667
80000,Male,University,Married,41,-2,-2,-2,-2,-2,-1,3153,1013,0,0,2115,4264,1013,0,0,2115,4264,0,0,10545,7392,0.700995733,0
300000,Female,High School,Single,29,-2,-2,-2,-2,-2,-2,-140,28092,3572,195,209,990,28232,3589,195,210,994,0,1,32918,33220,1.009174312,0
60000,Female,High School,Single,32,0,0,0,0,0,0,62552,26929,27967,28526,28275,29151,1500,1500,1003,1500,1500,1044,0,203400,8047,0.039562439,0
70000,Female,University,Single,26,2,2,2,3,2,2,42583,43600,47550,46487,47298,46384,2000,5000,0,1700,0,3700,1,273902,12400,0.045271667,2.166666667
290000,Female,Graduate School,Single,31,-1,-1,-1,-1,-1,0,632,0,480,-150,66675,68071,0,480,4,69001,2500,3000,0,135708,74985,0.552546644,0
80000,Female,Graduate School,Single,23,0,0,0,-2,-2,-2,8766,4777,0,0,0,0,1600,0,0,0,0,0,0,13543,1600,0.118142214,0
50000,Female,High School,Married,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.166666667
200000,Female,High School,Single,49,-1,-1,0,0,0,-1,7697,18951,27974,30596,38109,22170,20071,20036,15022,15113,22235,3919,0,145497,96396,0.662529124,0
200000,Female,Graduate School,Married,34,-2,-2,-2,-2,-2,-2,267,6794,10430,3576,2522,934,6817,10671,3576,2522,934,7764,0,24523,32284,1.316478408,0
50000,Female,Graduate School,Single,22,-1,-1,-1,-1,-1,-1,586,297,3674,1392,3085,3450,297,3675,1392,3086,3492,3721,1,12484,15663,1.254645947,0
20000,Female,University,Single,26,2,-1,0,0,0,0,1041,10757,11094,9351,8562,8058,10758,2679,502,224,513,9,0,48863,14685,0.300534146,0.333333333
200000,Male,Graduate School,Married,38,-1,-1,-1,-1,-1,-1,6186,735,1463,15550,5045,6709,735,1463,15550,5045,6709,3021,1,35688,32523,0.911314728,0
120000,Female,Graduate School,Single,35,1,2,0,0,0,0,77785,75984,78109,79198,80865,82859,0,4000,2988,3100,3500,6382,0,474800,19970,0.042059815,0.5
220000,Female,University,Married,49,0,0,0,0,0,0,172184,170697,168041,163783,160806,158866,7583,7461,5809,5608,6500,6100,0,994377,39061,0.039281882,0
630000,Male,Graduate School,Single,40,0,0,0,0,0,0,440474,444370,455286,327021,334558,341439,18000,20000,12000,13000,13022,13016,0,2343148,89038,0.037999307,0
300000,Female,Graduate School,Single,34,-1,-1,-1,-1,-1,-1,19357,5000,3744,8059,3425,11860,5032,3744,8059,3425,11860,7595,0,51445,39715,0.771989503,0
10000,Female,University,Single,49,1,2,0,0,0,0,8184,5011,5728,4255,2782,1309,0,1000,0,0,0,0,1,27269,1000,0.036671678,0.5
50000,Male,University,Single,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
280000,Female,Graduate School,Married,39,-1,0,-1,-1,-1,-1,7791,5851,430,2041,775,580,1000,430,2041,775,580,1029,1,17468,5855,0.335184337,0
130000,Male,Graduate School,Single,30,0,0,0,0,0,0,4536,5616,6455,6791,6991,0,1161,1000,336,200,0,0,0,30389,2697,0.088749218,0
30000,Female,High School,Married,28,0,0,0,2,0,0,23182,19083,19632,15252,14021,13793,2000,2000,0,1500,1353,0,0,104963,6853,0.065289674,0.333333333
50000,Female,University,Married,27,0,0,0,0,0,0,9877,10800,5921,6042,4012,0,1140,1000,121,0,0,10620,0,36652,12881,0.351440576,0
70000,Female,High School,Married,38,0,0,0,0,0,0,24758,25581,16105,17571,18330,16268,1273,1534,2000,1000,1000,1000,0,118613,7807,0.065819092,0
80000,Male,University,Single,29,0,0,0,0,0,0,41815,42938,44022,44792,45915,46998,2100,2100,1800,2000,2000,2500,0,266480,12500,0.046907835,0
20000,Female,University,Married,22,2,2,2,0,0,0,16726,19143,18391,18562,11798,0,3000,0,371,1236,0,0,1,84620,4607,0.054443394,1
390000,Male,Graduate School,Married,41,0,0,0,0,0,0,495559,248821,216051,208373,199727,186332,10218,8035,7035,6056,8053,5603,0,1554863,45000,0.028941457,0
470000,Female,University,Single,32,0,0,0,0,0,0,147113,133486,125159,120869,60507,53100,5000,4500,2505,50000,3000,3000,0,640234,68005,0.106218976,0
240000,Female,University,Single,30,0,-1,-1,-2,-2,-2,7818,9363,0,0,0,0,9434,0,0,0,0,178,0,17181,9612,0.559455212,0
140000,Female,Graduate School,Single,29,-1,-1,-1,-2,-2,-2,14943,2888,0,0,0,0,2888,0,0,0,0,0,0,17831,2888,0.161965117,0
260000,Female,University,Married,37,2,2,2,0,0,0,244738,251351,244949,248273,119124,132619,12000,0,11000,4321,20000,27,1,1241054,47348,0.038151442,1
150000,Female,Graduate School,Single,25,1,-2,-1,-1,-1,-1,191,1963,4729,1568,4295,0,1964,4729,1568,4295,0,1895,0,12746,14451,1.133767456,0.166666667
120000,Male,Graduate School,Married,46,0,0,2,2,2,2,14682,17325,17936,18536,19091,19629,3200,1200,1200,1000,1000,0,0,107199,7600,0.070896184,1.333333333
20000,Female,University,Married,47,0,0,0,0,0,2,18021,17352,17667,18187,20499,20718,1280,1293,813,2770,703,0,0,112444,6859,0.060999253,0.333333333
260000,Female,Others,Single,42,-1,-1,-1,-1,-1,-1,399,2101,577,0,200,0,2101,577,0,200,0,664,0,3277,3542,1.080866646,0
50000,Male,High School,Single,22,0,0,0,0,0,0,42678,38239,22691,8807,7143,6967,1500,1100,1000,500,500,1000,1,126525,5600,0.044260028,0
180000,Female,University,Single,27,2,2,2,2,0,0,126195,127881,128491,124080,126154,130064,6000,4575,0,4600,6000,3100,0,762865,24275,0.031820833,1.333333333
310000,Female,Unknown,Married,35,1,-2,-2,-2,-2,-2,10350,0,0,0,0,0,0,0,0,0,0,0,0,10350,0,0,0.166666667
360000,Male,University,Married,44,-1,-1,-1,-1,-1,-1,5101,9358,15452,9990,6515,5694,9419,15485,9995,6515,5694,12785,0,52110,59893,1.149357129,0
180000,Female,University,Single,30,0,0,0,0,0,0,14445,15404,19885,22355,22902,15373,1500,4911,10355,10902,3500,5493,0,110364,36661,0.332182596,0
270000,Female,Graduate School,Married,42,2,2,5,5,4,3,1250,1250,1250,1250,650,350,0,0,0,0,0,0,0,6000,0,0,3.5
70000,Male,Graduate School,Single,28,0,0,0,0,0,0,67857,69711,64947,26022,28575,21460,3000,1500,13959,3000,1500,4000,0,278572,26959,0.096775699,0
50000,Male,University,Single,24,-1,-1,-1,-1,0,-1,2155,0,1978,14207,8602,7201,0,30300,14207,602,7201,383,0,34143,52693,1.543303166,0
30000,Female,High School,Single,50,-2,-2,-2,-2,-1,2,0,0,0,0,7092,6832,0,0,0,7092,0,0,0,13924,7092,0.509336398,0.333333333
50000,Female,University,Married,54,0,0,0,0,0,-1,11351,11449,6515,2315,1817,2081,1150,1012,46,36,2081,2270,0,35528,6595,0.185628237,0
350000,Male,University,Married,37,-1,-1,-1,-1,-1,-1,325,294,6574,3543,1654,6186,294,6636,3559,1659,6215,325,0,18576,18688,1.006029285,0
200000,Male,Graduate School,Married,58,0,0,0,0,0,0,192461,195970,122214,124647,126921,129167,7822,4417,4446,4597,4677,4698,0,891380,30657,0.034392739,0
80000,Male,High School,Single,26,1,2,2,2,2,2,71661,69947,74755,75732,74397,80138,0,6000,2800,0,7000,8,0,446630,15808,0.03539395,1.833333333
60000,Female,University,Married,31,0,0,0,3,2,2,47000,49236,57752,56243,55213,58700,3000,10000,0,0,4400,2200,0,324144,19600,0.060466953,1.166666667
30000,Male,Graduate School,Married,52,0,0,0,2,0,0,15743,16784,18998,18395,19100,20582,1300,2500,0,1000,1800,0,0,109602,6600,0.060217879,0.333333333
110000,Female,Graduate School,Single,36,0,0,0,0,0,0,108316,100784,88568,43720,42138,43085,4600,3500,2000,2000,1800,1700,0,426611,15600,0.036567271,0
300000,Female,Graduate School,Single,27,-1,-1,-1,0,0,0,42189,83754,120927,105303,82475,33262,83754,120927,0,716,25213,92250,0,467910,322860,0.690004488,0
50000,Female,High School,Married,22,0,0,0,0,-1,0,22854,31329,23927,0,83,20083,9000,1507,0,83,20000,600,0,98276,31190,0.317371484,0
500000,Male,Graduate School,Single,39,-1,-1,-1,-1,0,-1,2450,11833,22963,7086,5453,1486,11833,22963,7086,0,1486,7570,0,51271,50938,0.9935051,0
360000,Male,Graduate School,Single,36,-1,-1,-1,0,0,0,356913,208305,68214,168014,16209,18918,210000,170000,100000,3000,3000,5000,0,836573,491000,0.586918296,0
20000,Female,University,Married,39,1,2,2,0,-1,-1,14112,11221,10656,7928,580,0,3520,0,1000,580,0,0,0,44497,5100,0.114614468,0.833333333
220000,Male,Graduate School,Married,39,0,0,0,0,0,0,75190,151004,152786,137946,118310,119147,100000,8000,6000,5000,5000,5000,0,754383,129000,0.171000672,0
20000,Female,University,Single,22,0,0,2,0,0,2,11192,15677,15133,15582,16677,16259,5000,0,1000,1500,0,700,0,90520,8200,0.090587715,0.666666667
60000,Male,University,Married,37,3,4,3,2,2,2,30381,29986,29210,29729,30505,32232,366,0,1300,1400,2400,2300,1,182043,7766,0.042660251,2.666666667
170000,Female,Graduate School,Single,30,-1,0,-1,-1,0,-1,1560,1280,590,1168,2160,145564,1000,590,1168,1582,145564,5069,0,152322,154973,1.017403921,0
200000,Female,University,Married,26,0,0,0,0,0,0,47236,45200,35939,34096,34876,34615,1800,1603,2000,2500,1500,1500,0,231962,10903,0.047003388,0
